NameID;Name_ZhT;IDCH;OrgSup;Institution;Type_1;Type_2;Type_2_Orig;Institution_Lev_2;Institution_Lev_3;Prov_Inst;City_Inst;Position;Level_Code;Level_New;StartPosYear;StartPosMonth;StartJob;Zi;BirthProv;BirthLoc;Gender;Age;Birthyear;Generation;Status
N00005;居正;P14537;臨時政府;臨時政府內務部;GOV;GOVC;GOV-C;;;;;次長;NL;National Leadership;;;;覺生;湖北;廣濟;M;69;1876;2;P
N00005;居正;P14539;軍政府;大元帥府;GOV;GOVC;GOV-C;;;;;次長;NL;National Leadership;;;;覺生;湖北;廣濟;M;69;1876;2;P
N00005;居正;P14540;軍政府;總統府;GOV;GOVC;GOV-C;;;;;內務總長;MM;Middle Management;;;;覺生;湖北;廣濟;M;69;1876;2;P
N00006;覃振;P14543;;國民大會;GOV;GOVC;GOV-C;;;;;國會議員;NL;National Leadership;;;;理鳴;湖南;桃園;M;57;1888;3;P
N00006;覃振;P14545;;中央監察委員會;GOV;GOVC;GOV-C;;;;;中央監察委員;SEM;Senior Executive Management;;;;理鳴;湖南;桃園;M;57;1888;3;P
N00006;覃振;P14546;國民政府;立法院;GOV;GOVC;GOV-C;;;;;副院長;EM;Executive Management;;;;理鳴;湖南;桃園;M;57;1888;3;P
N00006;覃振;P14548;國民政府;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;;;委員長;SCS;Senior Civil Service;;;;理鳴;湖南;桃園;M;57;1888;3;P
N06328;茅祖權;P14553;國民政府;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;;;委員;MM;Middle Management;;;;詠薰;江蘇;海門;M;61;1884;2;P
N06331;黃介民;P14562;國民政府;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;;;委員;MM;Middle Management;;;;;江西;清江;M;60;1885;2;P
N06365;劉子芬;P14642;中國國民黨;全國代表大會;GOV;GOVC;GOV-C;;;;;秘書長;SCS;Senior Civil Service;;;;竹園;廣東;梅縣;M;58;1887;3;P
N06378;馮鎮東;P14675;軍政府;大元帥府;GOV;GOVC;GOV-C;;;;;參謀;EM;Executive Management;;;;亞佛;湖北;漢川;M;66;1879;2;P
N06379;朱幹青;P14679;國民政府;司法行政部;GOV;GOVC;GOV-C;總務司;;;;司長;MM;Middle Management;;;;;湖北;廣濟;M;52;1893;3;P
N06391;何超;P14706;國民政府;司法行政部;GOV;GOVC;GOV-C;;;;;科長;MM;Middle Management;;;;枚如;福建;閩侯;M;56;1889;3;P
N06391;何超;P14707;國民政府;司法行政部;GOV;GOVC;GOV-C;;;;;統計主任;PTS;Professional and Technical Staff;;;;枚如;福建;閩侯;M;56;1889;3;P
N06400;王用賓;P14727;;國民大會;GOV;GOVC;GOV-C;;;;;國會議員;NL;National Leadership;;;;太蕤;山西;猗氏;M;63;1882;2;P
N06400;王用賓;P14728;國民政府;考選委員會;GOV;GOVC;GOV-C;;;;;委員長;SCS;Senior Civil Service;;;;太蕤;山西;猗氏;M;63;1882;2;P
N06400;王用賓;P14729;國民政府;司法行政部;GOV;GOVC;GOV-C;;;;;部長;NL;National Leadership;;;;太蕤;山西;猗氏;M;63;1882;2;P
N06400;王用賓;P14731;國民政府;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;;;委員長;SCS;Senior Civil Service;;;;太蕤;山西;猗氏;M;63;1882;2;P
N06405;楊纓甫;P14738;國民政府;立法院;GOV;GOVC;GOV-C;;;;;秘書;AOS;Administrative and Office Staff;;;;;湖南;瀏陽;M;48;1897;4;P
N06405;楊纓甫;P14739;國民政府;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;;;秘書;AOS;Administrative and Office Staff;;;;;湖南;瀏陽;M;48;1897;4;P
N06410;邱懷瑾;P14747;國民政府;司法行政部;GOV;GOVC;GOV-C;;;;;編纂;AOS;Administrative and Office Staff;;;;;四川;;M;47;1898;4;P
N06460;何蔚;P14910;北洋政府;大理院;GOV;GOVC;GOV-C;;;;;庭長;SCS;Senior Civil Service;;;;慎其;廣東;興寧;M;61;1884;2;P
N06460;何蔚;P14911;;平政院;GOV;GOVC;GOV-C;;;;;評事;AOS;Administrative and Office Staff;;;;慎其;廣東;興寧;M;61;1884;2;P
N06465;張燿;P14924;國民政府;司法部;GOV;GOVC;GOV-C;;;;;參事;EM;Executive Management;;;;南軒;陝西;長安;M;59;1886;3;P
N06515;楊井畊;P15037;國民政府;金融監理局;GOV;GOVC;GOV-C;;;;;科員;AOS;Administrative and Office Staff;;;;伯穎;浙江;鎮海;M;47;1898;4;P
N06515;楊井畊;P15038;國民政府;印花煙酒稅處;GOV;GOVC;GOV-C;統稅處;;;;科員;AOS;Administrative and Office Staff;;;;伯穎;浙江;鎮海;M;47;1898;4;P
N06553;翁敬棠;P15123;北洋政府;總檢察廳;GOV;GOVC;GOV-C;;;;;檢察官;SCS;Senior Civil Service;;;;劍洲;福建;閩侯;M;58;1887;3;P
N00035;但燾;P1514;北洋政府;大總統府;GOV;GOVC;GOV-C;;;;;秘書長;SCS;Senior Civil Service;;;;植之;湖北;蒲圻;M;63;1881;2;P
N00035;但燾;P1515;軍政府;大元帥府;GOV;GOVC;GOV-C;秘書局;;;;局長;MM;Middle Management;;;;植之;湖北;蒲圻;M;63;1881;2;P
N06581;王淮琛;P15177;國民政府;司法行政部;GOV;GOVC;GOV-C;;;;;司長;MM;Middle Management;;;;厚齋;安徽;六安;M;62;1883;2;P
N00035;但燾;P1518;國民政府;國民政府;GOV;GOVC;GOV-C;;;;;秘書;AOS;Administrative and Office Staff;;;;植之;湖北;蒲圻;M;63;1881;2;P
N06585;楊玉清;P15185;;法國大使館;GOV;GOVC;GOV-F;;;;;秘書;AOS;Administrative and Office Staff;;;;;湖北;孝感;M;38;1907;5;P
